sku,_store,_attribute_set,_type,_category,_root_category,_product_websites,alt_size_1,alt_size_2,alt_size_3,alt_size_4,artist_first_name,artist_last_name,canvas,color,color_tone,cost,country_of_manufacture,created_at,created_by,custom_design,custom_design_from,custom_design_to,custom_layout_update,date_created,date_expired,date_modified,description,discontinued,do_not_display,embellishments,enable_googlecheckout,format,frame,gallery,gift_message_available,has_options,image,image_label,image_size_cm,image_size_inches,keywords,llc_stock_7_17_12,manufacturer,media_gallery,meta_description,meta_keyword,meta_title,minimal_price,modified_by,mount,msrp,msrp_display_actual_price_type,msrp_enabled,name,news_from_date,news_to_date,no_canvas,options_container,over_size,page,page_layout,page_size_cm,paper_quality,paper_size_inches,pod,pod_only,price,required_options,short_description,size,size_category,small_image,small_image_label,special_from_date,special_price,special_to_date,srl_stock_7_14_12,status,tax_class_id,thumbnail,thumbnail_label,title,total_quantity_on_hand,udf_anycustom,udf_artist_name,udf_copyright,udf_crline,udf_decal,udf_dnd,udf_embellished,udf_framed,udf_imsource,udf_limited,udf_maxsf,udf_new,udf_osdp,udf_photopaper,udf_poster,udf_pricecode,udf_rag,udf_ratiocode,udf_specpaper,udf_tar,updated_at,url_key,url_path,visibility,weight,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,_links_related_sku,_links_related_position,_links_crosssell_sku,_links_crosssell_position,_links_upsell_sku,_links_upsell_position,_associated_sku,_associated_default_qty,_associated_position,_tier_price_website,_tier_price_customer_group,_tier_price_qty,_tier_price_price,_group_price_website,_group_price_customer_group,_group_price_price,_media_attribute_id,_media_image,_media_lable,_media_position,_media_is_disabled,_custom_option_store,_custom_option_type,_custom_option_title,_custom_option_is_required,_custom_option_price,_custom_option_sku,_custom_option_max_characters,_custom_option_sort_order,_custom_option_row_title,_custom_option_row_price,_custom_option_row_sku,_custom_option_row_sort
,,,,"Artist Focus/Alex Edwards","Root Category",,,,,,,,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/A/E/AE_7092_4.jpg,"Singular Vision",3,0,,,,,,,,,,,,
,,,,,,,,,,,,,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/A/E/AE_7092_5.jpg,"Singular Vision",4,0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/A/E/AE_7092_6.jpg,"Singular Vision",5,0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/A/E/AE_7092_7.jpg,"Singular Vision",6,0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/A/E/AE_7092_8.jpg,"Singular Vision",7,0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/A/E/AE_7092_9.jpg,"Singular Vision",8,0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/A/E/AE_7092_10.jpg,"Singular Vision",9,0,,,,,,,,,,,,
"AGP 6897",,"Topart - Products",simple,"Collections/Oversize Variety","Root Category",base,,,,,Angela,Perry,,Red,"Jewel Tones",,,"2012-10-05 23:59:15",TopArt,,,,,"2012-01-04 00:00:00","2010-12-31 00:00:00","2012-01-18 00:00:00","Suspended Gems I",No,No,,1,Square,,,,0,/A/G/AGP_6897_10.jpg,"Suspended Gems I","50 x 50","19 5/8 x 19 5/8","Winter 2012, abstract jewel, square, rectangle, red, blue, grey, green, teal, orange, tan, olive,",550.0,,,"Suspended Gems I","Winter 2012, abstract jewel, square, rectangle, red, blue, grey, green, teal, orange, tan, olive,","Suspended Gems I",,,,,"Use config","Use config","Suspended Gems I",,,No,"Block after Info Column",No,No,,"50 x 50",,"19 5/8 x 1",No,No,32.0000,0,"Suspended Gems I",,Medium,/A/G/AGP_6897_10.jpg,"Suspended Gems I",,,,14,1,0,/A/G/AGP_6897_10.jpg,"Suspended Gems I","Suspended Gems I",,,,,,,,,,,,,,,,,,,,,,"2012-10-09 20:38:56",suspended-gems-i,suspended-gems-i,4,1.0000,0.0000,0.0000,0,0,0,0,0.0000,0,0.0000,0,0,,0,0,0,1,0,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/A/G/AGP_6897_2.jpg,"Suspended Gems I",1,0,,,,,,,,,,,,
,,,,,,,,,,,,,,Orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/A/G/AGP_6897_3.jpg,"Suspended Gems I",2,0,,,,,,,,,,,,
,,,,,,,,,,,,,,Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/A/G/AGP_6897_4.jpg,"Suspended Gems I",3,0,,,,,,,,,,,,
,,,,,,,,,,,,,,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/A/G/AGP_6897_5.jpg,"Suspended Gems I",4,0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/A/G/AGP_6897_6.jpg,"Suspended Gems I",5,0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/A/G/AGP_6897_7.jpg,"Suspended Gems I",6,0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/A/G/AGP_6897_8.jpg,"Suspended Gems I",7,0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/A/G/AGP_6897_9.jpg,"Suspended Gems I",8,0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/A/G/AGP_6897_10.jpg,"Suspended Gems I",9,0,,,,,,,,,,,,
"AGP 6898",,"Topart - Products",simple,"Collections/Oversize Variety","Root Category",base,,,,,Angela,Perry,,Red,"Jewel Tones",,,"2012-10-05 23:59:15",TopArt,,,,,"2012-01-04 00:00:00","2010-12-31 00:00:00","2012-01-18 00:00:00","Suspended Gems II",No,No,,1,Square,,,,0,/A/G/AGP_6898_9.jpg,"Suspended Gems II","50 x 50","19 5/8 x 19 5/8","Winter 2012, abstract jewel, square, rectangle, red, blue, grey, green, teal, orange, tan, olive,",549.0,,,"Suspended Gems II","Winter 2012, abstract jewel, square, rectangle, red, blue, grey, green, teal, orange, tan, olive,","Suspended Gems II",,,,,"Use config","Use config","Suspended Gems II",,,No,"Block after Info Column",No,No,,"50 x 50",,"19 5/8 x 19 5/8",No,No,32.0000,0,"Suspended Gems II",,Medium,/A/G/AGP_6898_9.jpg,"Suspended Gems II",,,,13,1,0,/A/G/AGP_6898_9.jpg,"Suspended Gems II","Suspended Gems II",,,,,,,,,,,,,,,,,,,,,,"2012-10-09 20:39:11",suspended-gems-ii,suspended-gems-ii,4,1.0000,0.0000,0.0000,0,0,0,0,0.0000,0,0.0000,0,0,,0,0,0,1,0,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/A/G/AGP_6898_2.jpg,"Suspended Gems II",1,0,,,,,,,,,,,,
,,,,,,,,,,,,,,Orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/A/G/AGP_6898_3.jpg,"Suspended Gems II",2,0,,,,,,,,,,,,
,,,,,,,,,,,,,,Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/A/G/AGP_6898_4.jpg,"Suspended Gems II",3,0,,,,,,,,,,,,
,,,,,,,,,,,,,,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/A/G/AGP_6898_5.jpg,"Suspended Gems II",4,0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/A/G/AGP_6898_6.jpg,"Suspended Gems II",5,0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/A/G/AGP_6898_7.jpg,"Suspended Gems II",6,0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/A/G/AGP_6898_8.jpg,"Suspended Gems II",7,0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/A/G/AGP_6898_9.jpg,"Suspended Gems II",8,0,,,,,,,,,,,,
"ALB 6899",,"Topart - Products",simple,"Collections/Oversize Variety","Root Category",base,,,,,Ally,Burke,,,"Jewel Tones",,,"2012-10-05 23:59:15",TopArt,,,,,"2012-01-04 00:00:00","2010-12-31 00:00:00","2012-01-18 00:00:00","Up and Away I",No,No,,1,Square,,,,0,/A/L/ALB_6899_9.jpg,"Up and Away I","50 x 50","19 5/8 x 19 5/8","Winter 2012, abstract, circle, lines, shapes, grey, tan,",400.0,,,"Up and Away I","Winter 2012, abstract, circle, lines, shapes, grey, tan,","Up and Away I",,,,,"Use config","Use config","Up and Away I",,,No,"Block after Info Column",No,No,,"50 x 50",,"19 5/8 x 19 5/8",No,No,32.0000,0,"Up and Away I",,Medium,/A/L/ALB_6899_9.jpg,"Up and Away I",,,,39,1,0,/A/L/ALB_6899_9.jpg,"Up and Away I","Up and Away I",,,,,,,,,,,,,,,,,,,,,,"2012-10-09 20:39:24",up-and-away-i,up-and-away-i,4,1.0000,0.0000,0.0000,0,0,0,0,0.0000,0,0.0000,0,0,,0,0,0,1,0,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/A/L/ALB_6899_2.jpg,"Up and Away I",1,0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/A/L/ALB_6899_3.jpg,"Up and Away I",2,0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/A/L/ALB_6899_4.jpg,"Up and Away I",3,0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/A/L/ALB_6899_5.jpg,"Up and Away I",4,0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/A/L/ALB_6899_6.jpg,"Up and Away I",5,0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/A/L/ALB_6899_7.jpg,"Up and Away I",6,0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/A/L/ALB_6899_8.jpg,"Up and Away I",7,0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/A/L/ALB_6899_9.jpg,"Up and Away I",8,0,,,,,,,,,,,,
"ALB 6900",,"Topart - Products",simple,"Collections/Oversize Variety","Root Category",base,,,,,Ally,Burke,,,"Jewel Tones",,,"2012-10-05 23:59:15",TopArt,,,,,"2012-01-04 00:00:00","2010-12-31 00:00:00","2012-01-18 00:00:00","Up and Away II",No,No,,1,Square,,,,0,/A/L/ALB_6900_9.jpg,"Up and Away II","50 x 50","19 5/8 x 19 5/8","Winter 2012, abstract, circle, lines, shapes, grey, tan,",415.0,,,"Up and Away II","Winter 2012, abstract, circle, lines, shapes, grey, tan,","Up and Away II",,,,,"Use config","Use config","Up and Away II",,,No,"Block after Info Column",No,No,,"50 x 50",,"19 5/8 x 19 5/8",No,No,32.0000,0,"Up and Away II",,Medium,/A/L/ALB_6900_9.jpg,"Up and Away II",,,,39,1,0,/A/L/ALB_6900_9.jpg,"Up and Away II","Up and Away II",,,,,,,,,,,,,,,,,,,,,,"2012-10-09 20:39:34",up-and-away-ii,up-and-away-ii,4,1.0000,0.0000,0.0000,0,0,0,0,0.0000,0,0.0000,0,0,,0,0,0,1,0,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/A/L/ALB_6900_2.jpg,"Up and Away II",1,0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/A/L/ALB_6900_3.jpg,"Up and Away II",2,0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/A/L/ALB_6900_4.jpg,"Up and Away II",3,0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/A/L/ALB_6900_5.jpg,"Up and Away II",4,0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/A/L/ALB_6900_6.jpg,"Up and Away II",5,0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/A/L/ALB_6900_7.jpg,"Up and Away II",6,0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/A/L/ALB_6900_8.jpg,"Up and Away II",7,0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/A/L/ALB_6900_9.jpg,"Up and Away II",8,0,,,,,,,,,,,,
"ALP 6641",,"Topart - Products",simple,"Collections/Oversize Variety","Root Category",base,,,,,ALEXANDRA,PERRY,,Red,"Jewel Tones",,,"2012-10-05 23:59:15",TopArt,,,,,"2010-09-28 00:00:00","2010-12-31 00:00:00","2012-05-11 00:00:00","Highlights I",No,No,,1,Square,,,,0,/A/L/ALP_6641_9.jpg,"Highlights I","70 x 70","27 1/2 x 27 1/2","Fall 2010, abstract, red, yellow, orange, green, shapes, rectangle",910.0,,,"Highlights I","Fall 2010, abstract, red, yellow, orange, green, shapes, rectangle","Highlights I",,TopArt,,,"Use config","Use config","Highlights I",,,No,"Block after Info Column",No,No,,"70 x 70",,"27 1/2 x 27 1/2",No,No,38.0000,0,"Highlights I",,Large,/A/L/ALP_6641_9.jpg,"Highlights I",,,,8,1,0,/A/L/ALP_6641_9.jpg,"Highlights I","Highlights I",,,,,,,,,,,,,,,,,,,,,,"2012-10-09 20:39:46",highlights-i,highlights-i,4,1.0000,0.0000,0.0000,0,0,0,0,0.0000,0,0.0000,0,0,,0,0,0,1,0,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/A/L/ALP_6641_2.jpg,"Highlights I",1,0,,,,,,,,,,,,
,,,,,,,,,,,,,,Orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/A/L/ALP_6641_3.jpg,"Highlights I",2,0,,,,,,,,,,,,
,,,,,,,,,,,,,,Yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/A/L/ALP_6641_4.jpg,"Highlights I",3,0,,,,,,,,,,,,
,,,,,,,,,,,,,,Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/A/L/ALP_6641_5.jpg,"Highlights I",4,0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/A/L/ALP_6641_6.jpg,"Highlights I",5,0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/A/L/ALP_6641_7.jpg,"Highlights I",6,0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/A/L/ALP_6641_8.jpg,"Highlights I",7,0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/A/L/ALP_6641_9.jpg,"Highlights I",8,0,,,,,,,,,,,,
"ALP 6642",,"Topart - Products",simple,"Collections/Oversize Variety","Root Category",base,,,,,ALEXANDRA,PERRY,,Red,"Jewel Tones",,,"2012-10-05 23:59:15",TopArt,,,,,"2010-09-28 00:00:00","2010-12-31 00:00:00","2012-05-11 00:00:00","Highlights II",No,No,,1,Square,,,,0,/A/L/ALP_6642_9.jpg,"Highlights II","70 x 70","27 1/2 x 27 1/2","Fall 2010, abstract, red, yellow, orange, green, shapes, rectangle",885.0,,,"Highlights II","Fall 2010, abstract, red, yellow, orange, green, shapes, rectangle","Highlights II",,TopArt,,,"Use config","Use config","Highlights II",,,No,"Block after Info Column",No,No,,"70 x 70",,"27 1/2 x 27 1/2",No,No,38.0000,0,"Highlights II",,Large,/A/L/ALP_6642_9.jpg,"Highlights II",,,,4,1,0,/A/L/ALP_6642_9.jpg,"Highlights II","Highlights II",,,,,,,,,,,,,,,,,,,,,,"2012-10-09 20:39:58",highlights-ii,highlights-ii,4,1.0000,0.0000,0.0000,0,0,0,0,0.0000,0,0.0000,0,0,,0,0,0,1,0,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/A/L/ALP_6642_2.jpg,"Highlights II",1,0,,,,,,,,,,,,
,,,,,,,,,,,,,,Orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/A/L/ALP_6642_3.jpg,"Highlights II",2,0,,,,,,,,,,,,
,,,,,,,,,,,,,,Yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/A/L/ALP_6642_4.jpg,"Highlights II",3,0,,,,,,,,,,,,
,,,,,,,,,,,,,,Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/A/L/ALP_6642_5.jpg,"Highlights II",4,0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/A/L/ALP_6642_6.jpg,"Highlights II",5,0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/A/L/ALP_6642_7.jpg,"Highlights II",6,0,,,,,,,,,,,,
